Area Codes,Area Names,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E01008040,Sheffield 061D,873,12,10,10,13,8,13,2,10,13,10,5,6,10,5,6,11,11,3,6,9,12,8,8,8,11,17,14,2,11,17,12,12,11,8,12,8,10,11,12,7,9,10,13,8,9,15,15,16,16,16,8,17,15,15,11,15,26,13,21,10,14,13,11,12,15,2,10,6,4,10,24,13,11,6,0,6,2,4,4,3,6,1,4,4,3,6,3,3,4,0,7
E01007835,Sheffield 062A,760,2,8,5,6,3,7,7,6,6,7,6,7,5,8,4,4,4,17,7,7,6,5,7,4,8,8,12,5,7,8,9,11,7,9,6,6,6,8,5,9,5,8,5,5,12,8,8,15,11,14,14,8,9,9,9,13,8,8,4,6,10,13,15,7,6,12,10,8,6,12,5,3,12,10,9,12,11,5,7,9,10,12,10,10,15,8,6,10,10,5,31
E01007836,Sheffield 062B,797,10,3,13,3,14,7,6,6,8,6,7,6,9,7,10,6,7,12,7,10,7,11,8,9,7,8,11,13,7,12,13,5,13,13,7,4,5,9,5,7,5,8,11,7,11,13,15,13,9,7,16,11,9,13,15,8,8,15,9,13,9,8,9,8,7,6,7,5,5,9,13,13,8,7,7,9,10,15,8,10,9,14,5,14,7,4,1,9,3,1,10
E01007843,Sheffield 062C,895,17,9,16,16,11,11,16,18,11,14,7,6,9,7,9,3,8,16,9,12,4,5,6,3,5,15,16,18,7,21,14,15,12,13,9,10,17,19,7,10,10,6,6,11,10,13,13,11,14,14,11,11,11,8,7,6,9,13,9,8,10,7,6,10,11,10,10,6,7,3,13,9,12,7,10,5,5,8,4,4,11,7,12,5,6,5,3,7,4,3,23
E01007846,Sheffield 062D,770,7,8,9,8,10,11,10,9,7,5,13,4,6,9,7,7,7,5,7,2,4,8,8,12,15,14,9,10,8,10,7,7,7,9,13,4,5,10,8,3,10,6,12,5,8,8,21,12,14,12,14,17,15,5,13,12,5,11,9,7,3,10,10,7,6,11,8,10,10,5,15,11,10,11,10,12,3,6,7,7,6,3,12,4,4,3,5,5,0,2,16
E01008030,Sheffield 063A,701,7,5,4,8,4,13,11,10,10,5,7,9,4,10,11,4,9,5,10,2,10,9,13,9,18,14,14,11,13,23,10,7,5,9,9,14,5,9,10,9,5,5,8,8,9,13,8,11,9,11,19,7,11,9,9,9,8,10,10,5,12,7,10,5,9,9,8,5,7,7,9,6,7,6,6,6,1,0,6,1,4,3,1,3,1,2,2,2,0,0,3
E01008035,Sheffield 063B,548,4,4,5,4,2,8,6,5,5,7,5,5,3,6,2,2,7,4,5,2,2,4,5,3,8,11,2,4,4,5,3,7,7,3,4,10,4,4,6,7,4,8,8,6,8,9,11,5,7,17,15,9,10,15,11,8,5,11,13,7,8,7,10,8,12,6,6,6,7,9,11,5,6,7,2,6,6,6,5,4,3,7,1,2,3,2,4,2,2,0,4
E01008036,Sheffield 063C,655,5,5,8,7,6,12,6,8,8,10,6,7,4,9,5,5,3,12,4,4,9,5,10,6,11,9,9,8,8,10,5,7,4,7,12,10,7,10,11,8,11,8,13,16,8,8,9,11,10,13,12,10,16,12,15,16,15,5,12,10,15,9,8,6,6,8,5,6,7,10,4,5,5,4,5,2,2,0,2,0,2,1,4,4,2,0,1,1,0,0,1
E01008041,Sheffield 063D,722,13,14,8,13,8,8,4,7,5,15,5,8,8,7,8,10,9,10,10,10,6,8,11,9,9,12,8,6,9,14,6,6,3,7,8,7,15,8,6,13,10,9,7,9,16,9,11,9,9,11,14,12,14,18,15,22,16,10,13,18,7,11,10,9,8,11,3,3,9,8,8,4,3,3,2,0,2,2,3,6,0,0,1,2,0,1,0,0,0,0,3
E01007827,Sheffield 064A,732,5,9,6,8,6,9,8,6,5,7,7,6,4,1,3,2,5,4,2,6,2,8,5,2,8,6,10,9,5,10,7,8,9,15,11,8,18,14,12,10,4,7,9,6,8,16,16,9,5,13,7,13,12,17,17,8,11,12,8,11,12,11,9,11,10,11,5,8,6,11,16,3,9,8,12,7,13,10,9,9,5,4,4,2,2,5,6,4,2,6,7
E01007830,Sheffield 064B,770,6,7,8,5,5,3,5,6,8,1,7,5,3,2,6,7,10,2,6,5,3,4,6,4,5,8,7,14,8,10,2,7,4,9,6,5,4,7,5,6,7,8,10,8,14,6,14,9,16,8,17,10,11,14,17,12,13,6,7,10,12,9,10,6,10,7,7,10,8,13,17,10,9,10,14,10,12,9,14,5,8,10,10,8,7,5,7,17,11,5,32
E01007833,Sheffield 064C,827,5,10,7,4,7,7,3,12,7,8,7,7,3,8,4,6,7,6,4,3,4,3,5,5,5,7,8,4,8,5,4,8,2,5,7,11,9,10,7,8,8,15,5,13,14,12,11,18,8,16,12,10,8,7,14,8,18,15,11,9,11,13,12,9,9,14,12,11,8,19,20,15,11,19,13,8,6,10,8,14,9,10,12,7,7,6,7,5,7,10,23
E01007984,Sheffield 064D,705,14,7,10,11,6,7,7,5,11,5,5,8,3,5,7,5,7,5,4,4,8,5,2,5,5,15,5,12,13,12,12,10,6,7,10,8,9,9,9,8,16,6,10,10,11,7,10,5,14,10,5,15,17,10,10,20,7,8,5,6,9,11,8,13,7,4,6,7,6,7,12,3,11,12,10,5,10,4,5,5,4,8,6,5,3,2,1,1,0,2,10
E01008078,Sheffield 064E,733,11,6,5,4,5,5,3,10,2,7,3,1,11,5,2,5,8,4,2,5,6,4,5,5,8,14,3,8,6,5,15,9,9,5,8,8,5,7,5,6,7,3,9,6,9,14,6,13,11,5,13,15,11,9,10,8,11,6,14,10,7,14,11,17,12,11,14,17,11,8,12,13,9,15,6,6,5,10,5,10,17,11,7,10,10,2,5,6,5,2,10
E01008079,Sheffield 064F,637,10,7,12,15,12,5,6,8,4,3,10,7,13,3,8,8,5,4,4,5,6,4,7,4,2,10,5,6,3,2,4,4,3,4,4,7,8,9,6,6,8,7,10,4,9,10,9,7,18,6,12,9,6,11,12,5,3,12,6,14,12,9,13,12,6,9,10,3,13,8,9,7,9,5,9,5,3,7,10,6,5,3,5,0,0,6,6,6,0,5,5
E01008019,Sheffield 065A,969,8,6,12,8,8,14,12,16,11,8,18,12,8,11,15,11,10,9,16,11,8,12,9,8,12,17,21,5,19,13,12,14,8,14,15,12,10,16,7,17,15,14,15,8,16,19,16,10,11,14,14,17,15,15,18,13,11,4,11,9,9,11,11,9,13,8,9,13,15,7,16,9,16,7,6,8,8,8,4,8,4,2,2,1,2,2,0,3,3,4,13
E01008020,Sheffield 065B,681,5,4,8,5,6,7,9,2,6,4,0,10,9,8,10,5,3,6,4,2,9,8,5,3,6,16,8,5,9,9,8,4,7,14,9,3,12,9,5,4,7,9,5,8,10,8,6,5,7,4,10,11,8,8,8,7,14,14,9,20,21,22,16,16,10,7,6,10,7,10,11,13,6,14,8,9,5,4,7,1,5,7,0,2,5,3,3,2,1,1,5
E01008022,Sheffield 065C,723,7,6,6,7,9,12,13,11,10,7,12,5,7,12,6,6,11,6,8,8,13,8,6,13,8,11,14,21,13,9,12,14,11,12,13,5,8,13,6,10,6,9,10,7,7,11,16,11,11,14,10,10,10,10,7,15,3,15,6,6,4,7,9,2,7,8,8,6,10,6,18,5,10,9,9,3,1,2,1,3,3,1,0,0,2,3,1,0,0,0,2
E01008027,Sheffield 065D,812,6,6,2,7,9,16,16,15,13,8,11,9,9,7,4,11,8,10,4,3,10,3,6,9,7,15,14,18,11,10,6,9,12,11,6,15,4,7,8,7,13,10,13,10,14,11,13,14,6,13,13,14,15,6,5,8,5,7,5,11,14,7,12,7,6,7,9,7,11,9,10,12,9,7,8,5,10,9,9,3,5,9,2,9,8,10,6,1,4,5,14
E01008037,Sheffield 065E,726,5,10,6,5,4,3,2,3,0,6,8,4,6,4,5,3,3,3,3,2,4,4,2,2,7,9,9,10,4,12,3,4,9,9,5,4,5,5,6,3,4,6,5,3,4,7,8,13,14,11,7,6,7,7,11,7,11,8,17,16,9,14,13,10,13,15,19,11,16,20,17,13,9,15,11,7,10,12,13,8,17,7,7,14,10,6,8,10,2,4,13
E01008039,Sheffield 065F,621,6,4,2,2,3,4,5,9,10,5,1,5,2,3,3,1,2,4,5,3,8,3,3,7,6,11,7,10,2,3,13,6,5,7,5,8,6,4,11,2,5,2,2,5,3,8,2,3,13,5,8,4,11,10,9,8,12,10,13,13,10,6,9,10,17,13,9,7,9,13,9,14,10,12,8,15,11,7,10,12,7,5,9,5,2,8,3,6,3,1,9
E01007824,Sheffield 066A,693,5,4,5,3,5,12,8,15,6,13,8,7,4,5,3,11,4,4,10,8,2,5,4,3,2,3,7,4,8,5,4,5,8,7,7,10,10,8,15,9,6,6,11,6,8,11,12,19,12,15,11,10,7,11,11,8,7,11,16,13,9,6,9,11,6,10,15,16,7,7,8,7,9,8,9,5,5,7,5,7,2,5,6,3,8,4,5,3,2,2,10
E01007825,Sheffield 066B,771,2,3,8,8,5,6,8,13,10,6,8,13,9,10,6,5,4,10,3,3,5,5,2,7,4,8,4,7,2,11,2,4,3,4,3,11,10,13,9,14,10,9,2,7,8,8,14,12,15,9,14,10,11,7,10,11,18,10,10,11,9,12,8,14,13,15,8,12,14,14,15,10,11,8,12,12,6,8,1,6,11,7,6,6,7,4,7,10,7,1,23
E01007826,Sheffield 066C,748,4,10,7,8,8,8,10,8,7,10,7,7,8,10,6,8,11,15,12,10,5,4,8,6,4,5,9,1,2,5,2,4,4,5,5,6,9,6,9,12,10,6,11,10,11,19,16,14,18,15,18,14,15,21,16,16,13,10,10,14,13,8,6,6,13,11,6,7,3,9,7,7,9,7,4,5,9,8,2,5,5,3,3,3,5,1,3,3,3,2,10
E01007834,Sheffield 066D,836,6,6,7,9,6,6,5,6,6,5,8,6,6,8,11,5,12,6,5,7,5,6,2,5,4,8,7,9,4,12,4,7,10,7,7,6,10,9,12,10,10,7,17,9,11,13,12,17,13,16,15,8,13,14,18,16,9,12,7,6,15,12,13,9,11,8,9,11,20,12,12,7,6,11,8,10,9,16,12,10,10,6,9,6,16,6,6,4,8,2,19
E01007920,Sheffield 068A,849,10,5,5,7,12,10,12,7,12,11,6,2,9,10,9,9,12,11,7,4,9,3,6,11,6,4,5,7,2,4,5,2,3,6,5,13,8,8,15,15,12,8,11,11,11,9,7,11,5,9,10,11,17,11,17,9,12,13,6,9,11,9,11,6,10,19,21,14,14,18,14,11,13,15,9,11,7,6,9,14,10,13,8,9,5,4,7,6,5,4,20
E01007921,Sheffield 068B,884,9,5,10,10,4,9,6,6,11,11,7,16,6,9,14,6,9,8,7,6,5,5,6,4,5,5,2,2,3,4,6,9,8,7,6,7,6,7,10,11,9,11,9,7,16,13,16,16,12,11,14,14,10,9,12,9,12,14,9,15,13,8,7,15,10,16,9,6,9,17,15,14,11,18,12,18,10,13,10,12,10,11,8,6,8,12,14,11,10,10,16
E01007923,Sheffield 068C,987,10,10,12,12,7,13,9,9,12,17,12,8,14,16,10,8,12,11,9,9,5,3,4,4,3,3,5,3,2,3,6,10,14,11,9,15,9,11,14,12,13,11,11,15,17,13,22,19,11,11,18,13,17,9,17,10,12,10,14,12,16,13,8,16,18,7,13,8,10,15,10,13,9,13,9,12,9,21,13,14,16,6,10,7,9,10,11,9,7,1,13
E01007925,Sheffield 068D,907,9,7,8,10,15,12,12,16,5,13,11,22,14,10,11,11,11,9,4,6,8,6,9,1,3,12,12,4,9,5,8,5,9,6,3,17,12,11,8,6,9,8,14,12,11,11,16,9,15,13,21,16,13,12,11,13,8,7,16,6,10,14,13,10,16,13,10,9,7,12,18,7,9,13,10,14,7,10,7,5,9,6,9,5,6,11,8,7,7,4,10
E01007926,Sheffield 068E,880,4,8,9,4,10,12,6,13,2,10,8,9,10,7,9,6,10,18,7,9,5,9,10,6,5,0,7,6,11,6,2,2,2,4,5,7,8,10,7,7,4,10,9,13,12,7,6,20,6,9,16,11,20,14,16,16,16,11,10,17,15,13,11,11,12,18,15,18,11,15,13,13,19,16,10,6,7,10,10,8,13,7,9,8,7,4,3,7,4,5,29
E01007933,Sheffield 068F,790,8,2,8,4,5,10,9,13,6,7,7,9,8,10,11,14,11,11,14,5,11,3,4,6,7,5,3,2,1,2,5,2,4,6,3,5,11,11,7,6,7,7,12,6,8,9,14,16,12,9,14,16,23,17,16,17,10,11,11,12,14,19,15,11,11,8,9,10,9,15,11,13,13,9,11,6,7,7,9,6,5,8,6,4,7,4,4,3,2,3,8
E01007823,Sheffield 069A,860,8,18,10,9,7,13,9,5,5,12,5,4,5,6,11,13,5,8,5,3,4,8,4,11,8,8,14,13,11,10,9,10,6,11,7,9,17,14,9,6,8,9,9,6,9,12,9,14,11,15,17,17,13,12,11,14,7,7,13,9,9,14,11,11,5,5,7,10,10,14,18,10,16,20,7,10,10,5,8,13,7,9,5,4,6,7,8,6,6,7,10
E01007916,Sheffield 069B,881,23,21,13,15,14,25,29,14,17,21,10,4,9,7,6,10,5,13,13,10,7,10,16,16,10,18,17,19,20,18,13,9,12,11,10,12,12,14,12,6,7,10,10,16,12,6,10,14,4,7,17,11,10,7,10,10,10,11,4,3,5,2,4,10,9,8,5,7,8,9,8,4,7,5,5,1,4,3,1,3,4,3,5,1,1,5,3,4,6,4,7
E01007919,Sheffield 069C,925,27,17,13,13,17,11,18,14,10,19,16,16,14,18,13,10,8,9,2,12,6,9,10,15,15,21,20,18,12,19,27,23,14,14,8,26,19,7,13,12,7,8,7,11,15,7,9,10,5,19,9,7,12,8,13,11,7,7,12,11,7,11,7,10,4,6,2,2,6,3,7,7,3,0,6,2,2,4,4,5,4,5,1,2,1,2,3,2,5,4,18
E01008080,Sheffield 069D,781,5,3,3,3,6,6,5,7,5,5,16,11,11,12,6,10,7,9,4,7,6,15,6,4,18,12,9,7,9,5,8,9,10,1,10,5,11,11,7,11,9,15,6,12,11,9,9,11,7,17,15,16,13,7,12,10,9,6,9,10,8,11,14,10,13,7,8,12,11,10,10,7,9,10,1,9,5,8,9,13,11,3,9,8,5,4,3,1,6,6,12
E01008081,Sheffield 070A,738,13,19,9,9,10,7,7,5,6,7,10,7,10,10,15,11,9,1,3,10,1,6,14,4,13,18,17,12,14,7,9,10,5,7,7,7,11,8,11,14,1,7,7,6,8,8,9,8,8,12,9,12,12,13,14,15,7,8,16,8,7,7,12,4,7,7,7,4,3,5,10,5,11,3,6,6,4,6,5,3,6,5,7,2,7,5,5,7,5,1,5
E01008082,Sheffield 070B,848,10,14,11,7,5,8,18,9,8,8,12,7,10,7,9,8,8,5,8,9,8,10,15,5,11,28,10,14,8,14,17,8,9,10,11,9,12,12,8,10,8,5,5,8,14,4,12,10,12,9,6,7,10,9,13,10,12,9,12,12,8,7,10,13,8,6,9,16,20,8,7,4,9,5,4,4,6,14,9,7,8,6,6,7,6,8,2,6,5,1,22
E01008083,Sheffield 070C,830,8,9,16,8,14,14,15,14,12,12,12,10,8,7,8,9,16,7,7,10,7,5,11,4,19,10,10,14,17,23,10,9,13,15,11,12,5,17,12,7,15,16,10,8,14,20,14,11,16,17,7,12,6,8,7,9,6,4,7,7,8,3,9,6,2,2,8,3,7,4,6,8,5,2,7,8,6,3,4,5,3,6,1,5,3,6,4,2,3,7,23
E01008084,Sheffield 070D,891,18,28,11,18,15,13,17,22,13,17,8,10,16,9,5,14,11,5,7,8,19,15,14,14,22,18,15,26,10,13,26,18,19,7,15,6,5,10,16,8,11,7,6,10,6,10,17,9,12,15,12,8,8,4,11,7,6,9,8,10,4,6,6,3,5,7,5,11,4,10,1,7,4,8,2,8,8,6,6,0,3,3,3,2,0,3,4,3,2,4,6
E01007915,Sheffield 071A,759,8,14,7,6,10,6,10,6,7,11,11,12,11,7,6,7,2,7,5,4,5,3,6,1,3,8,4,3,7,9,6,6,6,5,6,8,5,13,4,10,21,10,15,14,12,7,10,11,7,13,5,24,11,11,11,6,16,7,13,7,10,9,6,8,15,10,9,6,8,16,12,8,6,5,9,14,2,6,7,5,10,17,14,7,6,4,4,3,6,5,6
E01007917,Sheffield 071B,775,1,4,3,6,5,8,8,4,7,5,6,6,5,6,4,4,7,12,7,5,5,6,7,5,4,3,16,5,4,6,7,3,8,5,10,8,4,7,9,6,5,5,9,7,11,8,5,10,10,11,12,9,8,19,18,10,5,12,11,7,5,9,10,13,11,14,16,16,11,14,13,11,12,18,12,11,13,12,6,10,8,11,13,12,4,8,14,9,3,6,17
E01007918,Sheffield 071C,876,7,6,7,15,10,15,11,10,13,9,8,11,12,7,15,6,8,15,7,4,4,3,3,3,7,6,5,12,5,6,10,9,10,7,15,15,10,9,16,16,9,9,9,10,14,12,12,9,14,16,8,9,16,13,17,12,8,6,7,18,13,10,10,7,10,9,6,13,10,11,11,23,10,10,13,9,8,8,11,8,6,7,5,8,6,6,5,12,7,4,5
E01007922,Sheffield 071D,705,4,5,3,9,4,10,7,6,6,9,14,9,4,8,9,10,3,8,5,4,5,3,5,8,2,10,7,12,5,7,2,2,7,3,5,11,4,5,10,7,8,10,5,13,8,7,9,17,13,9,11,16,11,13,17,11,7,8,9,10,7,9,12,13,10,9,14,12,8,18,12,7,9,11,13,5,4,5,8,9,5,4,2,4,4,3,2,3,0,1,13
E01007924,Sheffield 071E,826,10,16,9,12,9,11,9,9,6,9,11,12,10,5,14,4,5,8,11,5,4,2,4,4,2,4,3,12,14,9,14,7,13,7,14,11,12,13,16,14,8,12,14,6,19,13,17,11,10,9,16,14,12,11,13,7,10,7,8,8,15,12,10,11,10,11,9,9,14,4,14,8,6,8,6,8,5,3,7,5,1,9,11,8,4,6,5,3,5,0,10
E01008021,Sheffield 072A,733,4,4,3,3,4,8,6,12,14,7,8,5,9,12,9,9,7,9,10,3,10,4,5,8,4,13,4,9,6,8,4,9,5,4,6,7,12,3,5,5,5,6,14,9,8,6,21,14,15,20,14,14,22,17,22,8,14,8,17,11,13,15,14,9,7,7,11,13,8,8,14,9,4,5,7,4,6,7,7,0,3,6,1,1,5,1,1,1,0,1,3
E01008023,Sheffield 072B,"1,044",13,13,9,16,7,17,9,11,8,15,7,5,6,8,6,9,12,13,8,12,13,14,12,15,7,31,24,14,18,9,11,11,12,22,21,15,7,16,17,16,12,16,18,28,20,20,16,24,23,17,15,27,22,13,20,11,17,7,11,11,15,13,7,12,10,18,11,9,11,7,13,5,8,4,6,5,3,2,4,0,4,5,6,0,4,1,0,0,0,0,4
E01008024,Sheffield 072C,942,7,13,11,9,11,16,13,8,13,11,14,17,10,10,13,18,15,6,11,6,18,10,10,5,6,13,6,11,8,9,9,14,11,12,14,13,12,19,17,17,11,11,8,17,15,7,13,23,10,19,16,10,16,12,7,5,11,7,14,17,9,8,13,13,8,11,2,4,6,10,9,13,10,9,8,7,12,3,3,7,8,9,12,6,1,6,4,3,3,3,7
E01008025,Sheffield 072D,"1,029",11,11,9,9,10,18,8,20,8,7,16,5,15,19,9,4,13,9,9,3,6,10,10,8,16,21,15,15,13,10,18,7,11,7,14,6,15,12,13,10,8,16,16,18,15,19,27,15,23,17,14,18,19,20,18,11,15,8,13,12,12,7,8,14,11,14,14,10,4,12,7,14,6,13,9,6,7,12,13,11,2,8,7,9,3,5,2,5,4,1,7
E01032585,Sheffield 072E,712,6,4,1,5,6,5,3,3,8,4,2,3,2,5,4,4,6,8,1,5,5,1,3,4,9,9,6,11,6,12,3,11,4,4,3,5,7,11,9,9,10,4,2,5,5,4,7,10,12,14,11,14,7,11,18,11,12,8,7,17,9,10,10,7,13,11,18,14,17,13,14,15,18,14,10,10,11,11,13,9,5,11,7,5,8,3,4,4,5,2,5
E01033261,Sheffield 073A,"1,375",5,4,4,7,1,2,1,1,2,1,2,7,2,3,0,0,0,13,78,126,144,137,152,190,186,55,51,33,28,20,12,15,19,13,7,6,4,6,2,5,1,1,0,0,1,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,1,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
E01033262,Sheffield 073B,"1,114",0,3,1,2,2,3,3,0,2,2,3,0,5,0,0,3,2,0,48,163,145,89,94,74,89,50,43,47,31,21,26,20,15,12,16,11,11,6,5,6,7,6,2,5,4,1,0,2,1,6,1,1,4,0,4,3,1,1,3,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
E01033263,Sheffield 073C,810,5,7,6,12,9,15,16,12,10,9,4,1,4,3,9,4,2,6,5,15,28,29,40,67,62,44,31,30,31,35,29,26,28,19,24,18,15,19,8,5,7,8,6,2,3,0,0,1,0,1,6,7,6,1,5,1,2,2,1,1,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
E01033264,Sheffield 073D,"1,299",6,8,3,6,4,1,1,0,2,1,1,1,4,1,0,0,1,0,7,26,101,116,149,161,153,84,81,74,39,38,20,33,18,26,8,10,9,9,9,8,6,7,9,2,6,0,2,1,1,4,3,3,0,2,5,1,3,1,1,2,2,0,2,2,0,3,1,1,2,2,0,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0
E01033276,Sheffield 073E,"2,095",7,8,0,1,4,1,2,0,3,3,1,3,2,1,0,0,3,13,82,357,260,214,193,288,257,88,69,37,30,36,26,24,19,8,14,4,5,3,4,1,3,1,1,0,1,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,1,3,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01008114,Sheffield 074A,"1,607",5,13,7,12,10,14,15,15,12,9,11,12,8,16,9,12,23,15,64,265,185,137,95,89,90,38,34,21,15,20,13,13,16,14,9,18,27,16,14,17,9,5,4,10,7,3,9,7,7,8,5,10,9,10,9,12,5,4,4,0,2,4,2,2,2,1,1,1,0,0,0,0,2,1,0,4,4,5,1,2,1,1,0,1,2,0,0,0,0,0,3
E01008115,Sheffield 074B,770,1,2,2,3,1,8,0,3,9,1,4,2,3,4,2,1,5,5,5,28,103,134,84,65,44,22,17,16,14,10,7,5,7,5,2,3,5,5,7,3,6,2,3,7,1,2,7,6,2,5,3,3,2,1,2,1,1,5,3,6,1,2,2,4,3,2,1,2,0,1,2,5,0,0,1,0,1,4,1,6,1,2,2,3,2,1,1,1,1,1,2
E01033265,Sheffield 074C,721,1,0,0,0,1,2,2,2,3,0,0,2,1,0,0,4,0,0,10,36,50,58,72,102,62,59,54,33,23,19,10,9,6,8,4,2,7,7,3,4,5,2,5,2,5,1,5,4,5,2,2,1,4,2,4,2,0,0,1,0,2,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
E01033266,Sheffield 074D,"1,067",6,7,10,9,4,3,5,3,4,3,1,0,2,4,1,4,3,5,10,38,108,113,140,156,127,40,24,26,15,21,12,10,12,8,7,18,17,12,7,9,6,6,5,0,4,3,4,0,2,3,2,2,1,0,0,1,1,2,0,3,0,4,0,1,0,1,0,1,0,3,0,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
E01033267,Sheffield 074E,773,3,1,1,3,1,3,2,1,2,2,1,0,0,0,0,0,0,0,20,120,118,106,87,72,63,21,18,19,8,8,5,11,5,8,9,4,4,4,7,2,2,2,1,2,1,0,1,0,0,0,3,0,0,3,0,0,2,0,2,1,2,0,0,0,0,1,1,0,3,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
E01007878,Sheffield 075A,705,9,8,9,9,15,10,10,21,13,12,21,10,9,5,9,3,5,7,2,3,7,4,5,8,18,19,20,15,13,13,13,13,12,6,13,12,8,12,5,7,7,3,5,6,10,18,8,17,10,10,7,8,10,5,9,6,5,5,9,5,6,9,5,10,8,3,4,5,5,2,7,6,5,3,5,1,2,6,4,4,4,4,1,4,5,2,1,1,3,0,4
E01007879,Sheffield 075B,718,3,3,1,2,5,7,5,8,6,2,6,10,15,3,5,7,8,8,6,7,16,14,27,21,25,21,21,17,11,14,14,8,5,7,4,9,9,9,7,6,4,5,5,6,9,13,13,5,12,7,2,9,7,10,9,10,2,7,5,8,9,8,10,5,10,7,6,9,5,8,3,6,4,3,7,1,5,8,2,6,2,9,6,6,5,5,7,2,2,6,16
E01007881,Sheffield 075C,779,6,11,6,6,13,7,6,6,12,14,10,4,8,5,4,10,5,2,3,9,7,11,12,9,13,12,20,10,7,16,25,14,27,13,18,4,5,10,10,3,7,9,8,10,13,13,15,5,18,23,14,9,7,11,12,6,7,11,6,15,10,7,7,3,7,6,10,12,4,11,8,5,5,10,4,7,4,5,4,7,9,5,3,1,2,1,3,2,1,3,1
E01007882,Sheffield 075D,689,9,5,5,9,7,3,5,5,3,4,7,5,5,6,6,14,13,9,15,11,7,7,9,11,11,17,16,13,18,8,12,11,12,3,11,11,5,17,8,7,5,9,5,8,9,6,9,12,9,9,9,3,9,10,7,10,8,4,13,7,6,8,7,9,7,6,13,11,7,5,6,9,6,3,6,3,9,6,8,7,5,5,5,1,2,1,1,2,0,1,3
E01007885,Sheffield 075E,946,20,8,17,23,22,26,18,13,20,15,11,11,13,9,18,7,8,5,5,7,16,6,10,8,10,24,24,23,24,19,18,18,21,23,27,13,7,11,13,11,13,20,15,12,12,12,12,20,14,11,14,15,5,11,6,12,5,11,8,6,9,7,5,4,6,6,0,11,6,4,3,3,2,4,8,1,2,1,3,4,0,2,2,4,1,0,6,2,0,0,4
E01007886,Sheffield 075F,915,19,13,7,15,23,15,18,18,19,11,15,22,17,17,15,8,7,3,10,8,4,13,11,15,20,11,18,26,18,17,19,19,13,17,12,12,7,17,3,11,14,7,5,9,5,12,15,18,18,8,12,10,10,13,5,10,14,10,10,6,6,5,8,5,6,5,9,10,3,11,5,8,5,4,5,8,2,8,7,1,3,0,3,4,4,0,2,1,0,2,1
E01033268,Sheffield 075G,"1,522",61,38,64,45,17,6,6,5,6,3,4,8,4,3,2,6,14,8,34,120,113,99,71,67,47,43,38,29,25,36,18,19,11,11,13,14,34,16,22,15,8,11,6,4,6,6,16,8,10,12,13,9,4,8,12,10,9,5,10,5,9,11,3,6,7,6,7,9,5,11,6,2,5,7,5,6,8,5,8,6,5,1,4,4,2,1,0,2,0,1,3
E01007838,Sheffield 076A,765,11,8,4,12,7,11,14,7,10,17,4,6,6,1,9,11,4,7,2,6,12,6,6,12,9,13,10,9,17,14,9,9,10,10,9,12,5,6,8,6,7,11,11,9,11,8,17,12,13,7,13,15,13,16,7,10,14,16,15,9,12,9,8,8,7,5,6,3,8,11,7,6,9,10,3,7,6,7,7,7,8,5,1,4,3,4,1,0,2,1,7
E01007839,Sheffield 076B,808,10,8,5,6,8,7,5,9,5,8,10,5,9,10,9,6,9,11,14,9,9,6,6,11,13,21,14,11,11,13,6,6,8,7,10,3,5,10,11,9,7,10,9,12,15,18,22,18,16,22,16,16,24,13,13,16,11,11,10,10,7,5,6,5,8,10,9,4,10,8,6,8,8,8,4,4,8,5,10,11,5,0,1,3,1,3,2,1,2,0,4
E01007841,Sheffield 076C,820,9,6,10,11,5,3,6,10,5,7,4,8,9,11,10,5,6,15,7,11,9,4,11,11,10,13,10,11,4,5,6,11,5,8,8,6,4,9,11,6,10,12,7,10,9,17,13,23,22,20,20,11,21,12,5,18,12,7,9,8,8,10,4,14,6,10,7,6,6,11,9,9,10,5,10,10,4,10,6,6,4,3,7,3,7,4,2,5,1,5,32
